System,3wrobotNI
Controller,N_CTRL
dt,0.1
state_init,[-1.   -3.    1.57]
Nactor,6
pred_step_size_multiplier,5.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[75, 50, 25, 10, 5]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.8
critic_period_multiplier,1.0
critic_struct,quad-mix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s]
0.0001,-1.0,-3.0,1.57,10.0,1.0,0.0,0.0
0.0011,-1.0,-3.0,1.57,10.0,2.0,0.0,0.0
0.0111,-1.0,-3.0,1.57,10.0,3.0,0.0,0.0
0.0611,-1.0,-3.0,1.57,10.0,4.0,0.0,0.0
0.1111,-1.0,-3.0,1.57,10.0,5.0,3.1622776601683795,0.9107059757921447
0.16110000000000002,-0.8999238023454219,-3.0019647310942155,1.6113849460353462,9.821655096761408,5.982165509676141,2.2,0.9107059757921447
0.2111,-0.7901539834910594,-3.0089286574924237,1.6569202448249534,9.677994983505947,6.9499650080267354,3.1109476021794302,0.9422012318302246
0.2611,-0.6808231683472089,-3.0209523813631245,1.7038867733485827,9.589673477021865,7.908932355728922,2.2,0.9422012318302246
0.3111,-0.5721800375004144,-3.038111414925663,1.750996834940094,9.55751096481559,8.864683452210482,2.2,0.9422012318302246
0.3611,-0.4644655075071512,-3.0603677026063267,1.7981068965316052,9.581578682819803,9.822841320492461,3.0954125222367055,0.9964796562400113
0.41109999999999997,-0.3579496719774888,-3.0877898876051613,1.847683516732363,9.662574357665486,10.78909875625901,2.2,0.9964796562400113
0.46109999999999995,-0.2529321778409325,-3.120482746400654,1.8975074995443637,9.801387257171527,11.769237481976162,2.2,0.9964796562400113
0.5111,-0.14967322057663382,-3.1583652599871814,1.9473314823563643,9.997673188451678,12.76900480082133,3.1619097375560354,1.0134958819277924
0.5611,-0.04844435419374382,-3.201378488982388,1.9979287285492289,10.251171085172407,13.794121909338571,2.2,1.0134958819277924
0.6111000000000001,0.05047576960380645,-3.2494640376981425,2.0486035226456187,10.561564335610612,14.850278342899632,3.249856048444394,0.9926683359018942
0.6611000000000001,0.1468562756596818,-3.302457703118792,2.0983318566426545,10.92779364658928,15.943057707558559,2.2,0.9926683359018942
0.7111000000000002,0.2404888588442628,-3.3601678024526134,2.1479652734377495,11.348562551867442,17.077913962745303,3.368762762776186,0.9462066308132211
0.7611000000000002,0.3312031991587744,-3.422366874176536,2.1954873445198304,11.82229058059388,18.26014302080469,2.2,0.9462066308132211
0.8111000000000003,0.41887421575948225,-3.4887862696636853,2.2427976760604915,12.347085244021974,19.49485154520689,3.5138419492091524,0.8779001717813475
0.8611000000000003,0.5034059744376861,-3.559160962297646,2.2870039771060844,12.921044330643062,20.786955978271195,2.2,0.8779001717813475
0.9111000000000004,0.5847676805903516,-3.6331767043292698,2.3308989856951516,13.541926205143913,22.141148598785584,3.679935625135841,0.7940123919055424
0.9611000000000004,0.6629378538897513,-3.7105593521619933,2.370981906370592,14.20773730403678,23.56192232918926,2.2,0.7940123919055424
1.0111000000000003,0.7379743721430726,-3.7909828048249086,2.410682525965869,14.916156800418094,25.053538009231072,2.2,0.7940123919055424
1.0611000000000004,0.8097597419295501,-3.874321100310381,2.4503831455611462,15.666074827960053,26.620145492027078,3.9580392655909886,0.6446177483646505
1.1111000000000004,0.8784471796340012,-3.9602382151155258,2.483294867943432,16.455156167868335,28.265661108813912,2.2,0.6446177483646505
1.1611000000000005,0.9443282190724713,-4.0483213644220575,2.5155257553616646,17.280661654972654,29.993727274311176,4.157001522127777,0.5532546252862591
1.2111000000000005,1.0075062663843153,-4.13836606138122,2.5436048550254236,18.141142534795573,31.807841527790735,2.2,0.5532546252862591
1.2611000000000006,1.068168880474106,-4.2301226724121666,2.5712675862897365,19.034922580868756,33.71133378587761,4.362902999250471,0.46782959484749176
1.3111000000000006,1.1264345036056553,-4.323422267588279,2.5950483728114544,19.9608347947915,35.70741726535676,2.2,0.46782959484749176
1.3611000000000006,1.182501406538488,-4.41805815234972,2.618439852553829,20.917547414009324,37.79917200675769,4.573570532309447,0.39011262625028564
1.4111000000000007,1.2364926520576744,-4.513895347370593,2.6382996627596897,21.90416528560651,39.98958853531835,2.2,0.39011262625028564
1.4611000000000007,1.288603945926294,-4.61076654750753,2.657805294072204,22.91966828507132,42.28155536382548,4.787449037334112,0.32152472926646025
1.5111000000000008,1.33895367164456,-4.708566369349857,2.674194105586886,23.96339418938294,44.67789478276378,2.2,0.32152472926646025
1.5611000000000008,1.387724388497915,-4.807162295131628,2.690270342050209,25.034588310167095,47.18135361378049,5.003457635492389,0.26244347008149305
1.6111000000000009,1.4350241984347185,-4.906473289316337,2.7036617660844233,26.132774588867882,49.79463107266727,2.2,0.26244347008149305
1.661100000000001,1.481016574874262,-5.006395897789464,2.716783939588498,27.25740998045546,52.52037207071282,5.220862953617482,0.2125308380571771
1.711100000000001,1.525796632814278,-5.1068683698512745,2.7276379479133426,28.408159911694803,55.361188061882295,2.2,0.2125308380571771
1.761100000000001,1.5695063562740947,-5.207810661340392,2.7382644898162014,29.58464208675543,58.31965227055784,5.439176600070587,0.1710219468925005
1.811100000000001,1.6122271668627306,-5.309175928921164,2.7470047552846237,30.786625481806126,61.39831481873845,2.2,0.1710219468925005
1.861100000000001,1.654079541423565,-5.410902547921255,2.7555558526292487,32.01384551245672,64.59969936998412,5.658077899115274,0.13694114635458732
1.9111000000000011,1.6951317437949305,-5.512955029955581,2.762558226095263,33.26614479113378,67.9263138490975,2.2,0.13694114635458732
1.9611000000000012,1.7354841647094326,-5.615286036271037,2.769405283412992,34.54334255509769,71.38064810460726,5.877358467466289,0.10925042885651104
2.011100000000001,1.775193125252759,-5.71786865937368,2.7749939995319157,35.84533263779243,74.96518136838651,2.2,0.10925042885651104
