System,3wrobotNI
Controller,MPC
dt,0.1
state_init,[-3.   -3.    1.57]
Nactor,2
pred_step_size_multiplier,5.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[100, 100, 10, 10, 5]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.9
critic_period_multiplier,1.0
critic_struct,quadratic
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s]
0.0001,-3.0,-3.0,1.57,1825.53628,182.553628,-0.22000000000000003,-0.284
0.0011,-3.0000001847690716,-3.0001999478407635,1.5697418854166667,1825.648259432133,365.11845394321335,-0.22000000000000003,-0.284
0.009625025278351216,-3.00000443277506,-3.0020754481330694,1.567320778237615,1826.7005835142913,547.7885122946425,-0.22000000000000003,-0.284
0.059625025278351215,-3.0001207606633944,-3.0130747405936202,1.553120778237615,1832.9435186146159,731.082864156104,-0.22000000000000003,-0.284
0.10962502527835122,-3.0003932615277176,-3.0240712723236376,1.538920778237615,1891.465992778743,920.2294634339784,2.1999999999738122,-0.9640065115523697
0.1596250252783512,-2.994929754722334,-2.9251866191272806,1.4938194406683734,1827.9936072278592,1103.0288241567644,2.1999999999738122,-0.9640065115523697
0.2096250252783512,-2.98383127622498,-2.8157586459020294,1.445619115090755,1757.1192727246248,1278.7407514292267,2.1999999999738122,-0.9640065115523697
0.2596250252783512,-2.967473265781738,-2.7069925066698155,1.3974187895131365,1685.3239442890394,1447.2731458581306,2.199999997854085,-0.8972792453890212
0.3096250252783512,-2.9460404351419665,-2.5991094434725395,1.3522507316296597,1614.163785002499,1608.6895243583806,2.199999997854085,-0.8972792453890212
0.35962502527835116,-2.9197909090652465,-2.4922968367958345,1.3073867693602086,1543.1903993098485,1763.0085642893655,2.199999997854085,-0.8972792453890212
0.40962502527835115,-2.8887773663853085,-2.3867689696954115,1.2625228070907575,1471.7978854939615,1910.1883528387616,2.199999999960327,-0.8109461618838184
0.45962502527835114,-2.8532449384775562,-2.2826726565518483,1.2215820539545508,1401.7709091227894,2050.3654437510404,2.199999999960327,-0.8109461618838184
0.5096250252783512,-2.8135224836073154,-2.1801033195909487,1.1810347458603598,1332.098871705536,2183.575330921594,2.2,-0.7582237151008043
0.5596250252783512,-2.769783100577264,-2.0791800249383092,1.1428832885379492,1263.8051381574867,2309.9558447373424,2.2,-0.7582237151008043
0.6096250252783513,-2.722250132084439,-1.979987445878514,1.104972102782909,1196.2251383841894,2429.5783585757613,2.199999997549261,-0.7093515723124233
0.6596250252783513,-2.6710884079670096,-1.8826155273590537,1.069281799558226,1130.244984529457,2542.602857028707,2.199999997549261,-0.7093515723124233
0.7096250252783514,-2.6165062250901143,-1.7871193656216218,1.0338142209426049,1065.2783595345322,2649.1306929821603,2.1999999999660007,-0.66341477377006
0.7596250252783514,-2.558659336390497,-1.693563502375856,1.0004341348649115,1002.0987740185982,2749.3405703840203,2.1999999999660007,-0.66341477377006
0.8096250252783515,-2.497741704957845,-1.6019778443616344,0.9672633961764084,940.1915441065313,2843.3597247946736,2.199999999931857,-0.6214330989857646
0.8596250252783515,-2.4338965052017683,-1.5124073318304097,0.936000418490473,880.2146768544964,2931.3811924801234,2.199999999931857,-0.6214330989857646
0.9096250252783515,-2.367299633460778,-1.424863724343892,0.9049287635411848,821.7217225374255,3013.553364733866,2.199999998778209,-0.5828109756815512
0.9596250252783516,-2.2980822118816984,-1.339376047812887,0.8756122024764239,765.2763154065666,3090.080996274523,2.199999998778209,-0.5828109756815512
1.0096250252783516,-2.226403523492339,-1.255941586146466,0.8464716536923463,710.4630953258384,3161.127305807107,2.2,-0.542542348148329
1.0596250252783517,-2.1523907249681975,-1.1745694861840201,0.8191610204042447,657.8219398515403,3226.909499792261,2.2,-0.542542348148329
1.1096250252783517,-2.07619821251905,-1.0952350103739974,0.7920339029968282,606.958771411195,3287.6053769333807,2.2,-0.5043252550900396
1.1596250252783518,-1.9979417603036977,-1.0179347122801805,0.7666434738026074,558.3453775768868,3343.4399146910696,2.2,-0.5043252550900396
1.2096250252783518,-1.9177613346116642,-0.9426322674945439,0.7414272110481055,511.66570881752307,3394.606485572822,2.2,-0.4758472232462293
1.2596250252783519,-1.8357500837814738,-0.869327346853656,0.7175050671885891,467.2511287228992,3441.331598445112,2.2,-0.4758472232462293
1.309625025278352,-1.7520182072941575,-0.7979943104895019,0.6937127060262775,424.838796439368,3483.8154780890486,2.199999999999874,-0.4450059388290749
1.359625025278352,-1.6666563629955666,-0.7286193252270136,0.6713218563563602,384.7598371169655,3522.2914618007453,2.199999999999874,-0.4450059388290749
1.409625025278352,-1.5797722780373993,-0.6611607706332951,0.6490715594149065,346.74730459634367,3556.9661922603796,2.1999999999975444,-0.41302886002070965
1.459625025278352,-1.4914513122417303,-0.5955939218076719,0.6282743875390933,311.1161649045005,3588.0778087508297,2.1999999999975444,-0.41302886002070965
1.509625025278352,-1.4017953549902498,-0.5318649699938254,0.6076229445380578,275.6998183846431,3615.647790589294,2.155349313032836,-0.3902304415505327
1.5596250252783521,-1.3125494300054468,-0.47109872154040655,0.5880075234180238,245.14623523989962,3640.162414113284,2.155349313032836,-0.3902304415505327
1.6096250252783522,-1.22230429001696,-0.41219818743458386,0.5684960013404972,205.4703652921412,3660.709450642498,1.8755963972729006,-0.36506369041219955
1.6596250252783522,-1.1417384009296474,-0.361757149002744,0.5501281245946473,182.31486658081613,3678.940937300579,1.8755963972729006,-0.36506369041219955
1.7096250252783523,-1.0613520810618189,-0.31346170396067946,0.5318749400740374,151.78080020766103,3694.1190173213454,1.6090976926047278,-0.3427211294904895
1.7596250252783523,-0.9906143425497688,-0.2726462191637436,0.5146370620328123,134.69302941159188,3707.5883202625046,1.6090976926047278,-0.3427211294904895
1.8096250252783523,-0.9202447941865948,-0.23364677392204933,0.49750100555828786,112.16455136659866,3718.8047753991646,1.3796641705825592,-0.31956752219837425
1.8596250252783524,-0.8584411342792988,-0.20071896249178928,0.4814171117068035,99.5839018892048,3728.763165588085,1.3796641705825592,-0.31956752219837425
1.9096250252783524,-0.7970460010408303,-0.16926710356244407,0.46543873559688476,82.98208493900896,3737.061374081986,1.18219904887821,-0.2988105918549112
1.9596250252783525,-0.7432209896909698,-0.14273435896458045,0.45040361061845935,73.72607255991574,3744.4339813379775,1.18219904887821,-0.2988105918549112
2.0096250252783525,-0.6898157422126365,-0.1174005667814371,0.4354630810257138,61.485844911448176,3750.5825658291224,1.0119053340626414,-0.27827137206062436
2.0596250252783523,-0.6430896501220055,-0.09605468710624789,0.4214559092074743,54.68202976855801,3756.0507688059784,1.0119053340626414,-0.27827137206062436
2.109625025278352,-0.5967792575762303,-0.07567854275654812,0.4075423406044431,48.474878838139375,3760.898256689792,1.0119053340626414,-0.27827137206062436
2.159625025278352,-0.550189851776981,-0.05594869269182466,0.39362877200141194,38.817693235766804,3764.7800260133686,0.7981112855389385,-0.25080987700534396
2.209625025278352,-0.5123393948021405,-0.040505620266382394,0.38096312810857513,34.54890933678486,3768.234916947047,0.7981112855389385,-0.25080987700534396
2.2596250252783516,-0.47520271923792373,-0.025900808772576202,0.36842263425830796,30.690544214020708,3771.3039713684493,0.7981112855389385,-0.25080987700534396
2.3096250252783515,-0.43788581701801466,-0.01176284571415597,0.3558821404080408,24.647178200830073,3773.7686891885323,0.6272180687125518,-0.22733096425169808
2.3596250252783513,-0.40769735421240305,-0.0007352530772160859,0.34440859194202134,22.000361998656043,3775.968725388398,0.6272180687125518,-0.22733096425169808
2.409625025278351,-0.37811856822938555,0.009685452040995676,0.33304204372943647,19.60833788475576,3777.9295591768737,0.6272180687125518,-0.22733096425169808
2.459625025278351,-0.34842324809536285,0.019769282539758695,0.3216754955168516,15.828270194096296,3779.5123861962834,0.48970064250999534,-0.2080833115092104
2.5096250252783507,-0.32455903373217254,0.027585507959277805,0.3111836127739449,14.192865586633953,3780.9316727549467,0.48970064250999534,-0.2080833115092104
2.5596250252783506,-0.30121139389314666,0.034961082796473864,0.30077944719848443,12.714301386095903,3782.203102893556,0.48970064250999534,-0.2080833115092104
2.6096250252783504,-0.2777882823773406,0.04209335011830492,0.29037528162302395,10.392560848978345,3783.242358978454,0.3848789353047639,-0.1866798670210694
2.65962502527835,-0.25886626288655784,0.047651962941130735,0.28094374653276677,9.37310386262652,3784.1796693647166,0.3848789353047639,-0.1866798670210694
2.70962502527835,-0.24035215774890067,0.05290122092344761,0.2716097531817133,8.450053283377004,3785.0246746930543,0.3848789353047639,-0.1866798670210694
2.75962502527835,-0.2217898632839267,0.05797744221578082,0.26227575983065987,6.990656581740431,3785.723740351228,0.3008963467264458,-0.16862502715848987
2.8096250252783497,-0.20687330300811477,0.061914989043782905,0.2537622273014867,6.354513730282239,3786.3591917242566,0.3008963467264458,-0.16862502715848987
2.8596250252783495,-0.19229454967251225,0.06563051579338872,0.2453309759435622,5.777886834934482,3786.93698040775,0.3008963467264458,-0.16862502715848987
2.9096250252783493,-0.1776849883376581,0.06922299480522896,0.23689972458563774,4.881765645385208,3787.4251569722887,0.23761088552601223,-0.15465038768609402
